-0.013367664	-0.025561273	-0.04945314	0.015748266	-0.037199296	-0.0018955581	-0.045170486	0.03977556	-0.048951626	-0.017005611	0.035768878	-0.008046258	-0.01260389	-0.021709586	0.04175066	-0.042408515	-0.021335805	0.048788514	-0.035144735	0.038085725	0.046183597	0.04867283	0.0009375438	0.008801293	-0.025053144	-0.030341351	0.015598033	-0.030383503	-0.0067364946	-0.044237673	-0.0007337816	-0.030398203	-0.028611803	-0.009982549	0.041786406	-0.024062574	-0.0026715882	0.047499243	-0.016825665	0.009661891	0.03778244	0.029405382	0.041909162	0.010136269	-0.041709997	-0.038044907	0.024976578	-0.003360115	0.036740158	0.02274141	0.028707098	0.018300857	0.026079986	0.03239241	-0.0059549697	0.027582336	0.01143254	0.033776592	0.03644153	-0.03657644	-0.036150504	-0.045962512	0.04078945	0.046115782	-0.03871305	0.005022727	-0.002895616	-0.047806658	-0.020222485	-0.008252718	0.0023703463	0.041851345	0.024670128	0.029756669	-0.028847063	0.043140914	-0.03956572	0.04742701	0.03840399	-0.03133408	-0.0028017387	0.022341441	0.026151825	0.03811263	0.046840813	0.04715797	0.026632834	0.011333358	0.0498585	-0.0049371123	-0.024687422	0.006375123	-0.013626445	0.031185877	-0.019843102	-0.022481907	-0.044514645	-0.009847272	-0.022194063	-0.008356489	0.012043394	0.035844687	-0.006815601	-0.0041236654	-0.029478563	-0.006211292	0.012293864	-0.043422412	-0.018828882	0.03011522	-0.0021718368	-0.015655242	0.028152417	0.019059513	0.040485907	0.03251836	-0.04777471	-0.04964876	0.025854599	0.014064137	-0.012351014	0.0026331544	0.014191631	-0.025235726	-0.04561026	-0.04414041	0.008165013	0.043063466
-0.04685303	0.058836345	-0.05459731	-0.012518862	-0.033235792	0.0021382272	0.075999506	-0.011055842	0.04376551	0.06525302	0.058037236	0.057128105	-0.06842996	0.0036555368	0.012652483	0.01902087	-0.077810764	0.020957993	-0.025212567	0.039105948	0.01805719	0.017825732	-0.029221235	-0.03350579	0.06707312	0.007842999	-0.02016709	0.021143848	-0.05860659	-0.028024213	0.033835974	0.09158415	-0.038179643	-0.0124896765	-0.052669317	-0.004085399	0.085764796	0.041388836	0.06435623	0.0860011	-0.07875804	0.012300292	-0.04880037	0.035933226	0.036571175	0.029012777	-0.068212315	-0.0490961	-0.042386286	-0.0067735617	-0.037278417	-0.010430236	0.03235733	0.02586316	-0.009014913	-0.060334127	-0.020857295	0.036596622	0.0066404184	0.0046654018	-0.06243863	-0.00499377	8.016455e-05	0.039392397	0.040555317	0.041563377	0.022303864	-0.040666897	0.025034828	-0.040805962	-0.012250059	-0.015325744	-0.0012783966	0.02407451	0.019330703	0.016246589	0.041023415	-0.048454892	-0.009593103	0.010384279	0.080380425	0.059994802	0.02576765	-0.049644195	-0.06694568	0.07429897	-0.019283537	0.03436995	-0.0061381315	0.012867692	-0.017121617	0.004541008	0.048450846	-0.028808352	0.054240927	0.053860743	-0.033972286	-0.01739696	-0.04661572	0.023375252	-0.017118018	-0.060762055	0.050437424	0.05159801	0.028409354	-0.052447606	0.021326583	0.09047716	-0.06478048	-0.0048347376	-0.0060126614	-0.0239431	-0.009410966	-0.0030906855	-0.038839366	-0.07969237	-0.06924406	-0.058334578	0.040359322	0.03547352	0.078290746	0.044552967	-0.0030608147	0.07748947	0.02830503	-0.02270329	-0.046621226	0.057821408
-0.017561255	0.016537793	0.05826533	-0.058373466	0.032116782	0.05450402	-0.019304255	-0.02298796	-0.040575814	-0.008518289	0.007482882	0.02697066	0.044472933	0.017398698	-0.060752228	-0.050299153	-0.043766025	-0.08208151	0.034531258	-0.06969146	0.051031902	-0.05832423	0.054377355	-0.05205571	-0.01691534	-0.0020051994	0.055658054	-0.031772442	0.0060469136	-0.038751848	-0.083691865	-0.03876705	0.028560344	-0.06244017	-0.048946936	-0.0242025	0.06299695	-0.032810137	-0.013302155	0.020141391	0.090241715	0.06484829	0.048177283	-0.06277948	-0.014839082	-0.04417376	0.0085050715	-0.07365209	0.0022001697	0.082096756	0.059747264	0.03535435	0.055798035	0.0791413	-0.0546688	-0.057728883	-0.05013028	0.01404982	-0.05494457	-0.038123623	0.069387324	0.043276418	-0.074661426	0.07905427	-0.0501107	0.056446128	0.000236158	0.06507369	0.08330723	-0.004518037	-0.02621784	-0.060672607	-0.06696306	0.01566543	0.0606481	0.07204035	-0.010436888	0.029572673	0.06827492	-0.025939638	0.0015586831	-0.03371477	-0.017897088	0.08211223	-0.07594704	-0.014358932	0.0598817	-0.074191116	-0.06895723	0.063637756	-0.07658022	-0.045876063	0.032035563	-0.06944543	0.034874264	-0.026496647	0.00407467	-0.033667702	-0.0026649325	0.08213226	-0.034108996	-0.027512988	0.019884598	-0.0037086909	-0.08287094	-0.06487167	-0.04876356	-0.0013642296	-0.06931421	-0.010927797	0.04204112	0.058373287	-0.013543595	-0.030605705	0.059658326	-0.06513725	0.023430945	-0.023466978	0.08140969	-0.056258153	-0.01889069	-0.03359919	-0.0936399	-0.024541186	-0.018977975	0.010214121	-0.008203355	0.05127158
-0.035911903	0.067168236	-0.010530137	-0.06414523	0.026784742	0.045109566	0.022793477	-0.042810943	-0.07224985	-0.05404754	0.0018129956	-0.056009505	-0.07406453	-0.037968043	-0.03825004	0.060627315	-0.012022321	0.06373821	-0.0077948105	0.011162367	-0.024728416	0.006542994	0.06602159	-0.075184874	0.038776286	0.028106524	0.03589007	0.021443954	0.048593458	0.031283177	-0.042195722	-0.036885425	0.023458304	-0.0028117013	-0.031653155	0.009011493	0.0032884292	0.023770118	0.010222857	0.035931397	0.0011860896	0.060444452	0.0070461393	-0.029527253	0.029240469	-0.068831936	-0.023992747	0.02709135	0.032610703	0.069044486	0.03524238	-0.03926845	0.06048589	0.045575716	-0.04398738	0.06540632	-0.026922658	0.0070954924	-0.036022402	-0.036951337	-0.055642754	-0.057417072	-0.041134063	-0.068720326	0.021273583	-0.025573615	-0.033826694	0.05748444	-0.018327577	0.00032600696	-0.0674578	-0.041870892	0.027205847	-0.020764897	-0.056723904	-0.024914494	0.053352468	0.052329272	0.018567722	0.004830937	-0.050949205	0.01257206	-0.03388779	0.0132148275	0.001821869	0.07280933	0.04110131	0.02441341	-0.06767094	-0.031534318	-0.010518457	-0.07879425	-0.0041310787	0.04505192	0.06370144	-0.03483944	0.05834627	-0.049072407	-0.03552035	-0.030721225	-0.04339027	-0.010673536	0.013767764	-0.021758277	-0.075298265	-0.06469955	0.06533352	-0.07420935	-0.026834004	0.003374373	0.05610193	0.073707275	0.032025073	0.06827748	0.0042608646	0.054210972	-0.0064004697	0.06650065	0.049619135	0.060810767	-0.048032235	0.07396502	-0.07918561	-0.056443304	0.035764612	-0.009942608	-0.018467668	-0.018622376
0.036869403	-0.028189396	0.03989531	0.026072554	-0.07832114	-0.0062032472	-0.050717227	0.0071422583	-0.051685527	0.024272425	-0.005294944	-0.008961191	-0.036614563	-0.0075084046	0.015112572	-0.06152345	0.080259115	-0.06765194	0.040617067	0.0645744	0.032036986	-0.025216283	0.024032217	-0.0050407094	0.03260113	-0.07004222	-0.07400028	-0.07527485	0.070757404	-0.07354633	-0.016015306	0.008329767	-0.074189246	-0.059995495	-0.020031733	-0.015515773	0.010900907	0.041211102	-0.009552504	-0.011592649	0.06778873	0.01808603	-0.0053170566	-0.025407692	0.070969425	0.029969791	0.032860376	0.060147576	-0.05961474	0.0616436	-0.06693134	-0.00655774	-0.042906456	0.03228087	0.027815674	0.016928252	-0.03314238	0.054406147	-0.0001299628	0.023719706	0.07187703	-0.02119545	-0.03481479	0.069653116	0.031595495	0.080710985	0.030127633	-0.007317645	0.03240451	0.030952968	-0.052976456	-0.042745415	-0.00023376229	0.024649803	0.03321299	-0.058813415	0.056403708	-0.03228129	-0.05991933	0.050482966	0.07837271	-0.03126936	0.0026923702	0.04754992	0.021983767	-0.04117413	-0.0503408	-0.06845522	-0.006106016	0.051970612	0.04742576	0.0035661054	-0.005683488	-0.027104668	-0.010208592	0.059346776	0.013107426	-0.043309487	-0.041193977	-0.022320544	0.003455378	-0.04824587	0.05629101	0.053974256	-0.014907414	-0.002795392	-0.019403787	0.016570307	0.0030822242	-0.064769514	0.03126619	-0.028533118	0.011034495	-0.014461452	0.033867616	0.07492667	0.012998675	0.049676757	0.040296778	-0.07756109	-0.011192234	-0.04298955	-0.048571967	0.019931845	-0.015840374	0.04030062	-0.0006547699	-0.05056011
-0.047254443	-0.039278172	0.007401742	0.0077377073	0.04439682	0.020304885	-0.04472983	-0.025919616	0.013258349	-0.017401863	-0.035918165	-0.0239514	-0.003680706	0.047636177	0.020554218	-0.002473116	0.016007077	-0.036117148	-0.029061545	-0.023863448	-0.02095281	-0.0043039806	0.013522554	0.039036486	0.045433845	-0.026727414	-0.010370813	-0.019440485	-0.006827891	-0.025835205	0.012031198	0.041035842	0.007402707	0.039264146	-0.0015074387	0.01901659	0.0012286417	0.01537713	0.005595781	0.03580865	-0.027635967	0.018064331	-0.017332304	0.016719136	0.040530983	-0.004380893	-0.034770083	-0.007875681	-0.022718752	-0.016065635	-0.013793934	0.0234689	-0.019690884	0.008342348	-0.019156624	-0.045180213	-0.0071136244	-0.025160551	0.015649747	0.045352746	0.0290743	-0.02079606	0.03338046	-0.020677282	0.044766013	0.020843659	0.046513904	0.018289138	0.008406829	-0.017139636	0.004207026	0.042537738	0.0015094392	-0.021088887	-0.007232774	0.014173914	0.0137821175	-0.029468084	-0.02524203	0.0116682425	0.01936889	0.038054254	-0.014623322	0.0045182705	-0.011388231	0.00036720186	-0.044244852	0.0015105829	0.027282666	-0.044360068	0.025870714	0.023053829	-0.04778738	0.04758985	-0.024955988	0.034854118	0.030836593	-0.045692157	-0.010168958	-0.019747376	0.043427672	0.026178528	-0.022226095	0.04653466	-0.007587541	-0.021105468	-0.035669554	-0.02833519	-0.030659903	4.183501e-06	-0.030013729	-0.009904254	0.039593842	-0.030539323	0.024740506	-0.008684516	0.035982016	0.041387867	-0.014686048	-0.04462806	0.03286474	-0.0044983737	-0.029959893	-0.009882472	-0.046851765	-0.041530155	0.039872173	0.042923007
0.035052687	-0.025153993	-0.03506198	-0.05123068	0.02628191	-0.05226026	0.06678993	0.05154275	-0.066937305	-0.075314954	0.06951164	-0.052447867	0.044853177	-0.010961158	-0.013906865	-0.07617236	-0.08057009	0.01685625	-0.06095165	0.01187321	0.0034091412	-0.049118858	-0.032621153	0.032381967	0.0024781737	0.042000595	0.081028864	-0.050279416	-0.07883919	-0.038804974	0.044485256	-0.0060967356	0.020641197	-0.002148948	-0.01173039	0.032606367	0.020229662	-0.021607175	0.073575184	-0.07222692	-0.0535197	0.021892684	-0.026630647	-0.06596668	0.073386505	0.008003309	0.00072922	0.029725008	-0.0004623687	0.007748978	-0.026437374	-0.02794882	0.041564398	-0.07665024	-0.066654675	-0.076717064	-0.018963778	0.037066594	0.060116816	0.050027587	0.031846657	0.053060167	-0.058256563	-0.034336466	0.010366157	-0.070438154	-0.014311457	-0.034093812	-0.002058999	-0.069831245	0.022543386	0.029803783	-0.04523387	-0.030617964	0.04512561	0.0054501845	-0.029857425	-0.012337523	0.019603418	-0.027212445	-0.033887625	-0.08074888	-0.05572067	-0.013254693	-0.023704285	-0.029363768	0.079599775	0.08015646	-0.057863858	-0.015778044	0.02797409	-0.06818957	0.048410665	-0.06580885	0.028847633	-0.0641126	-0.021702418	0.07785627	-0.060366523	0.079348035	-0.018724691	0.018960603	0.03809555	0.07517071	0.050577752	0.03405441	-0.05493491	-0.054490577	-0.050347645	-0.007662379	0.061292052	0.0070908987	0.041450597	-0.05291408	-0.027162503	-0.019600699	0.009538815	0.018316464	-0.06159296	-0.015305417	0.037784193	0.030253844	-0.048420083	-0.041526146	0.0099443365	-0.032079488	0.005599898	0.023467746
0.006119022	0.064882234	-0.049023233	-0.030045683	-0.04040831	0.05906154	-0.009808013	0.021759849	0.0146254385	-0.012189617	-0.002988798	-0.075495765	-0.03426817	-0.050127607	-0.03650444	-0.014956602	0.059124142	-0.034250986	-0.047665432	0.0076032234	0.021159222	0.051940825	-0.0061110435	-0.052727874	0.086496145	-0.04583431	0.0039072456	-0.046748087	-0.0070992503	-0.025038812	-0.0608566	0.06128049	-0.046663444	0.05933748	-0.07352059	0.08920773	-0.036043517	0.09086997	0.023039257	-0.028145544	-0.04410773	-0.009938346	-0.011497402	-0.02651916	-0.004316267	-0.049112003	0.0033549955	0.035388067	-0.07774282	0.069757916	-0.048149917	0.046738308	-0.013329222	-0.008457351	0.048467997	-0.06749509	-0.036049683	-0.0056164977	-0.05269331	-0.008341856	-0.01837184	-0.08521343	-0.032085303	-0.043545067	0.043516755	-0.08804676	0.01528175	-0.04881195	0.0545633	-0.0030907749	-0.052794483	0.039198317	-0.02171489	-0.06002325	-0.05922158	-0.026633369	0.046504896	-0.07206474	-0.042500954	0.051796246	-0.076889805	0.049868863	0.07076264	-0.051984154	-0.008627569	0.06537794	0.06274135	0.030516313	-0.0066267466	0.040748086	-0.015309824	-0.031437453	-0.07849302	-0.066852696	-0.06287782	0.049926717	0.06514153	-0.04483045	-0.06452704	-0.08277506	-0.063640706	0.002368618	-0.06719868	0.008068047	-0.00503528	-0.08462254	0.04266788	0.08405689	-0.019507833	-0.0037665002	0.038890418	-0.04252688	0.072499014	-0.007436035	-0.08744908	0.047131386	-0.020999411	0.0052342587	-0.024259305	-0.02653761	0.07960394	0.0502029	-0.06740308	-0.03668778	0.04465234	0.049808245	0.0009592405	-0.028569907
-0.0026820078	0.025577012	-0.010398887	-0.017160617	-0.041219153	0.04212934	-0.047416437	-0.027044594	-0.0369987	-0.0026716366	-0.048749186	-0.013368212	-0.01580862	-0.048652746	0.02004886	0.04133184	-0.021146167	-0.027121902	0.03315549	-0.04144032	0.04295439	0.045843434	-0.04631747	-0.025349712	0.00932882	-0.037569772	0.02947649	-0.049991228	-0.0034468547	0.019436803	0.020163607	-0.03307464	0.017363045	-0.047426738	0.007973086	-0.020614756	-0.049459483	0.010522105	0.04937506	-0.033273637	0.022242371	0.0058456548	-0.042951524	0.030397628	0.035186414	-0.049083676	0.028011154	-0.021899177	-0.034909833	-0.022000624	0.02408452	0.026793849	0.0032756105	-0.047053576	0.0025668852	-0.00971552	-0.017804038	0.019363832	-0.0042828545	0.025926713	0.011554576	0.048450205	-0.021641195	0.0052216277	-0.043751072	0.015728388	0.017057922	0.037173618	-0.005212486	0.008728493	-0.023792064	0.03840575	0.04538845	0.021530118	-0.026171101	-0.013541926	-0.048988964	-0.02079357	-0.014962852	0.022942457	0.045183245	-0.017141175	-0.013155282	-0.004466139	-0.024476444	-0.0050897114	0.005325388	0.025154639	0.024321068	-0.009242736	-0.010235071	-0.0007864833	-0.036942996	0.02367277	0.022866558	0.027889337	0.026389848	-0.027194215	-0.01503595	0.04352871	-0.02435857	0.049192693	-0.037437737	0.039755117	0.02946632	0.036274444	-0.03434496	0.017708126	0.03132308	0.021720398	0.024171654	-0.04236821	-0.0437451	-0.03811736	0.019181225	-0.023668671	0.032088164	0.045972113	-0.033441283	0.0015852824	0.03531981	-0.0465279	0.020548273	0.024057772	0.01081232	-0.0062126517	-0.014334749	-0.01963687
0.013597301	0.032370035	0.052786395	0.003206497	0.002850539	-0.073244564	-0.0083782915	-0.049400344	0.043615386	0.011403573	0.050245073	0.03830264	0.046711758	0.027101086	0.03366099	-0.06032836	-0.06681277	0.079222724	-0.071253195	0.045963608	0.0076521165	-0.029329441	0.060357668	-0.03335813	0.007441706	0.016928678	-0.075676605	-0.047004398	-0.054957524	-0.076651275	-0.0026519103	-0.06036856	0.042123728	0.03871328	-0.014493111	0.055487033	0.080702	0.021680139	-0.049706493	0.06691815	0.061061744	-0.066430025	-0.045166586	-0.05690944	-0.012422785	0.059426595	0.05776374	-0.03304354	0.01735492	-0.049340572	0.0549971	-0.073480956	-0.044585735	0.043436863	-0.062226087	-0.043160163	0.048202757	-0.007585276	0.045002848	-0.07103132	-0.026199574	-0.06754103	-0.049166825	-0.06426124	-0.03790266	-0.016337894	0.04664951	0.03412585	0.044468213	0.016314493	-0.05594317	-0.032977797	-0.06212658	-0.009488372	-0.0049694986	-0.065750435	-0.07508619	0.034416348	-0.030180926	0.009908335	-0.039881956	-0.036248572	0.07651537	0.008331247	0.037199497	0.042429708	-0.060398243	-0.01228844	-0.07043501	0.002200921	-0.03358033	-0.0018608186	0.069041096	-0.07166918	0.05609281	0.004148342	0.006564345	-0.021010237	0.035437003	-0.044081543	-0.048875697	0.072404705	-0.021244606	-0.01071474	0.01232168	-0.029449413	-0.041300885	0.017215688	-0.016007846	-0.0749789	0.080870956	-0.06956074	-0.034565758	0.026738023	-0.058518544	0.03730465	-0.038982227	-0.038853765	-0.06622454	-0.0644616	-0.017245684	-0.03705086	0.032048613	0.032159094	-0.027692465	0.044471525	-0.063832864	0.055619285
